weight_mech_1,weight_mech_2
0.8711076907007271,0.12889230929927292
0.9314864363887694,0.06851356361123065
0.9379729268819206,0.06202707311807945
0.9567665744159575,0.043233425584042535
0.983125317942995,0.016874682057005142
0.9129137606254842,0.08708623937451575
0.9468844777680718,0.053115522231928114
0.963626445040554,0.03637355495944606
0.930949050660766,0.06905094933923406
0.9770619274899337,0.022938072510066305
0.9828277985634156,0.01717220143658438
0.9608734590892853,0.039126540910714644
0.9879011427029607,0.012098857297039294
0.894254107452817,0.10574589254718302
0.9619405827998424,0.03805941720015752
0.9845417257114651,0.015458274288534976
0.9985500174264997,0.001449982573500354
0.9674716880993236,0.032528311900676336
0.882183252057897,0.11781674794210295
0.9760526091763017,0.023947390823698258
0.9139397274744941,0.08606027252550597
0.9839839780769685,0.016016021923031507
0.9591960535507505,0.04080394644924951
0.9806201262802458,0.019379873719754283
0.9990302895985136,0.0009697104014865119
0.9893824055853659,0.010617594414634094
0.9270689186632078,0.07293108133679213
0.9331024630543883,0.0668975369456117
0.9514007991945685,0.04859920080543141
0.9635352616936237,0.036464738306376296
0.9968457340729008,0.003154265927099091
0.9780169900870209,0.021983009912979082
0.9877856710145467,0.012214328985453268
0.9943661540527722,0.005633845947227817
0.9533367161902894,0.04666328380971068
0.9997391676355675,0.0002608323644325901
0.9994038316946319,0.0005961683053681551
0.9845577871213281,0.015442212878671872
0.9901762984721293,0.0098237015278707
0.9805859231738163,0.019414076826183742
0.9407885533841797,0.059211446615820264
0.9861454092902971,0.01385459070970289
0.9549066951722265,0.04509330482777361
0.9768536411059082,0.023146358894091695
0.9492974562563669,0.05070254374363316
0.9868434007660556,0.01315659923394444
0.9932697651406839,0.006730234859316087
0.9584180089407875,0.041581991059212446
0.947298196272188,0.052701803727811976
0.9499899259860033,0.050010074013996736
0.9553597571720375,0.04464024282796249
0.9494508400240684,0.05054915997593172
0.9563070846291944,0.04369291537080556
0.9921599280786835,0.007840071921316664
0.9942358575551974,0.005764142444802656
0.9880528195358294,0.011947180464170735
0.9155777529510335,0.08442224704896636
0.9246188063418574,0.07538119365814246
0.937448439508484,0.06255156049151601
0.9946075889840823,0.005392411015917623
0.9922403285181806,0.007759671481819398
0.9912095676507562,0.008790432349243846
0.9739121356319007,0.02608786436809935
0.9202655612778233,0.07973443872217674
0.9494979601129289,0.05050203988707113
0.8988492572105765,0.10115074278942354
0.9826794006198395,0.017320599380160517
0.9519692003302354,0.04803079966976468
0.982792920330751,0.017207079669248997
0.973201741805973,0.026798258194027074
0.9965696620827253,0.003430337917274759
0.9976730110322449,0.0023269889677550934
0.9182061530870178,0.08179384691298223
0.9391305264880464,0.06086947351195365
0.9500261076158106,0.0499738923841893
0.9575286246024254,0.04247137539757457
0.8850479184697299,0.11495208153027013
0.9988673364841695,0.0011326635158304939
0.9403221641925827,0.05967783580741732
0.984327657450514,0.015672342549486042
0.9113724283754583,0.08862757162454175
0.9577748421150887,0.042225157884911296
0.9049116729965544,0.09508832700344559
0.9976205087660454,0.0023794912339546253
0.9364038786854924,0.06359612131450766
0.9913970500170043,0.00860294998299571
0.9945046911869473,0.005495308813052737
0.9947668482641501,0.005233151735849881
0.910405026280343,0.0895949737196569
0.9956237375693043,0.004376262430695665
0.9573601920775184,0.042639807922481565
0.9937824191524665,0.0062175808475335385
0.9918628797850525,0.008137120214947459
0.9683180985982978,0.03168190140170225
0.9553477358856364,0.04465226411436362
0.9830894443895165,0.016910555610483435
0.9723047166292125,0.027695283370787534
0.9776871201894498,0.022312879810550267
0.9808250678990206,0.019174932100979335
0.9834241939364322,0.016575806063567698
0.9465147605446675,0.05348523945533236
0.9956183248461645,0.004381675153835602
0.9781835519876728,0.021816448012327107
0.9857790530723128,0.01422094692768712
0.9299725785024173,0.0700274214975827
0.9547787738079623,0.04522122619203779
0.970050422253719,0.029949577746281014
0.9978223237327775,0.0021776762672225244
0.9749541242884532,0.025045875711546744
0.9847027242152153,0.01529727578478474
0.9899014131606853,0.010098586839314616
0.997395264011046,0.00260473598895408
0.9890346349899982,0.010965365010001853
0.9122267668370504,0.08777323316294962
0.9458020915511787,0.054197908448821275
0.9889058395574604,0.011094160442539552
0.9424297980286032,0.057570201971396756
0.9174932017443365,0.08250679825566362
0.9226031967330436,0.07739680326695637
0.9804915102318787,0.0195084897681213
0.981605328186562,0.018394671813437985
0.8853475006167576,0.1146524993832424
0.9554925836090941,0.04450741639090596
0.9817242081512968,0.01827579184870314
0.9895274407827525,0.010472559217247551
0.9753820113123856,0.024617988687614386
0.9854012057578722,0.014598794242127944
0.9932380921035194,0.006761907896480643
0.993233091890246,0.006766908109753943
0.9944142841255275,0.00558571587447247
0.9912616451676883,0.00873835483231165
0.9837230693921231,0.01627693060787699
0.9703632621990562,0.029636737800943915
0.9988479682837225,0.0011520317162776058
0.9722630048384986,0.027736995161501448
0.9964909495993196,0.0035090504006803276
0.9987257849039805,0.0012742150960195178
0.9992861495439033,0.0007138504560967867
0.9518390404755845,0.04816095952441552
0.977589750053015,0.022410249946984956
0.9925030004328076,0.0074969995671923684
0.9964697952955621,0.0035302047044378716
0.9902018033758,0.009798196624200034
0.9608978671060376,0.03910213289396237
0.9137341335641168,0.08626586643588315
0.9499047830574198,0.05009521694258031
0.9716657164647844,0.028334283535215547
0.9938316310484006,0.006168368951599479
0.9796685948754849,0.02033140512451517
0.952210706678809,0.047789293321190945
0.9976670876919684,0.0023329123080315967
0.9921563202874686,0.007843679712531276
0.9724148764886067,0.027585123511393292
0.9912073632444526,0.008792636755547313
0.9849094500746561,0.015090549925343788
0.9484231434266677,0.051576856573332455
0.9373297234798296,0.06267027652017057
0.9648328186996672,0.035167181300332834
0.971983281348557,0.02801671865144294
0.9983605511354837,0.0016394488645163825
0.9630345604590211,0.036965439540978834
0.9916215742796314,0.008378425720368645
0.9797684271044692,0.020231572895530743
0.9825176844866053,0.017482315513394683
0.9911880080089466,0.008811991991053472
0.9976882439612494,0.002311756038750535
0.9978614271463772,0.002138572853622901
0.9627308390166789,0.037269160983321115
0.9982882602898379,0.0017117397101621295
0.9972219361174964,0.00277806388250357
0.9162752511651253,0.08372474883487467
0.9680413626821301,0.03195863731786982
0.874307608145161,0.125692391854839
0.9938080130274266,0.006191986972573384
0.9834069840847136,0.01659301591528633
0.9570454377855544,0.04295456221444568
0.9780693263175188,0.021930673682481406
0.9821165869066737,0.01788341309332642
0.949345398658485,0.050654601341515074
0.9871803218329452,0.01281967816705465
0.9943689480962864,0.005631051903713687
0.9194045387551419,0.08059546124485804
0.9426046579157303,0.057395342084269586
0.9862270529441931,0.013772947055806816
0.8996010808207898,0.10039891917921019
0.9967923303149868,0.0032076696850132018
0.9599990471434323,0.040000952856567636
0.9946803080812407,0.005319691918759271
0.968470620029282,0.03152937997071805
0.9616269117637964,0.038373088236203584
0.9765510127685786,0.023448987231421314
0.9981578124748844,0.0018421875251155857
0.9308320926331242,0.0691679073668758
0.9492352393622608,0.05076476063773914
0.980348636551188,0.0196513634488121
0.9729226004486645,0.027077399551335434
0.9870702930476972,0.012929706952302746
0.9491549240671165,0.05084507593288341
0.9680879972890319,0.03191200271096812
0.9946129182114394,0.0053870817885606605
