weight_mech_1,weight_mech_2,weight_mech_3
0.8846838646367194,0.10524136568187503,0.010074769681405495
0.8243332323977556,0.17521907706262768,0.0004476905396167893
0.9012475865827209,0.09293445162647919,0.005817961790800042
0.9738974561235668,0.021751019354374696,0.004351524522058452
0.8868996962096017,0.11109804106229398,0.002002262728104329
0.8912568833934639,0.1084404064480824,0.00030271015845383337
0.8154940809362672,0.17957058829230751,0.004935330771425303
0.8523656997385808,0.14753791329882157,9.638696259751217e-05
0.9011995171507983,0.09226179189860396,0.006538690950597684
0.924144577981886,0.07103040221575019,0.004825019802363889
0.8918614933455994,0.10474415146047315,0.0033943551939275484
0.9240700176495673,0.07031585669393621,0.005614125656496608
0.9504231593340916,0.04760406253449082,0.0019727781314175757
0.9175640181747023,0.07982348666580323,0.0026124951594944743
0.8885385519577661,0.10127597262552467,0.01018547541670924
0.8999190188737901,0.09775841990561951,0.002322561220590381
0.8562597637869749,0.1432055980951967,0.0005346381178284005
0.8908215554827639,0.10690858281994495,0.0022698616972912293
0.8912012682125504,0.10520096068698129,0.0035977711004683533
0.9919672878947317,0.00022059133798674145,0.0078121207672816415
0.8506463057126891,0.14090245634845772,0.00845123793885331
0.76562156927921,0.2278215066823718,0.0065569240384182464
0.8242832356925507,0.17422707347973343,0.0014896908277158274
0.7400240709737658,0.259864371948153,0.00011155707808126677
0.8110328166851623,0.18720556389833615,0.0017616194165015796
0.8960152584282847,0.09569991948390855,0.0082848220878067
0.9456044944390236,0.04889704403835628,0.005498461522620204
0.765316676421832,0.21617096242266992,0.01851236115549798
0.793386667964478,0.18897186864910234,0.017641463386419812
0.9024300628872717,0.0902405454692657,0.007329391643462495
0.8074429383233999,0.1873874925789058,0.005169569097694332
0.8506066958034568,0.13687917701005334,0.012514127186489747
0.8213398870704717,0.1743962139462512,0.004263898983277039
0.9143679661996169,0.08405489154795771,0.0015771422524254312
0.9201744963794034,0.07950623857699465,0.00031926504360198167
0.846145881766268,0.1500186884959164,0.0038354297378154632
0.9289367092567744,0.06807575639697253,0.002987534346253059
0.8710658768341898,0.12881322563773553,0.0001208975280747301
0.9660502293294524,0.026486863195663447,0.007462907474884221
0.8363957841907163,0.16308812032779152,0.000516095481492301
0.9319401296040393,0.06660912081551898,0.0014507495804418089
0.8715815186914376,0.12246874928028444,0.0059497320282778585
0.9316746965520462,0.06776710806602794,0.0005581953819259472
0.8408845390654912,0.15729143430397574,0.0018240266305330035
0.8313186715844509,0.16427105398876915,0.004410274426779911
0.9551158653881691,0.040180408201088015,0.004703726410742961
0.9201093171709785,0.06911051212155085,0.010780170707470699
0.9108112609424158,0.08710086868816841,0.0020878703694156772
0.8236166472799764,0.17004677531216536,0.006336577407858137
0.8263983840512644,0.16828475339735036,0.005316862551385119
0.7185255766427004,0.27421398911199774,0.007260434245301766
0.8885806267879575,0.11053899565112607,0.0008803775609164295
0.8891255433478893,0.0950021408749637,0.015872315777147008
0.8737302658546328,0.11921591768610866,0.007053816459258575
0.8015455938110112,0.19483792654685386,0.0036164796421349057
0.926481382170672,0.07322789718574302,0.00029072064358509115
0.815447820783283,0.18311977164976434,0.0014324075669527587
0.836302394045863,0.155261035242625,0.00843657071151188
0.9684114948705154,0.025428422299750387,0.006160082829734253
0.9500881757657625,0.0432417163399752,0.0066701078942622465
0.924659196155611,0.07321112754984131,0.002129676294547659
0.792754095094359,0.2027927624823615,0.004453142423279282
0.793156035471559,0.20251413687875067,0.004329827649690315
0.8429720974655625,0.1551877785345661,0.0018401239998714083
0.9689101912191161,0.026346081538030464,0.004743727242853322
0.8671649856268366,0.13137752126127414,0.001457493111889262
0.935323982566311,0.05111802239258694,0.01355799504110201
0.9695114646230254,0.03048762804988481,9.073270897286051e-07
0.8442690551023329,0.1496889918042108,0.00604195309345643
0.9284600896203082,0.06849075305285902,0.003049157326832732
0.7235830576358336,0.2638454285113484,0.012571513852818034
0.9150364445409331,0.07749285526107577,0.007470700197991033
0.7434928322490079,0.2542755042422001,0.002231663508792041
0.8688725829992459,0.12898698622180504,0.0021404307789490945
0.9607572019186593,0.038489291038746244,0.0007535070425944524
0.9568671976417128,0.04128939469789702,0.0018434076603902475
0.8847934271315575,0.11033453058955892,0.004872042278883612
0.9107275734185918,0.08039076285828962,0.008881663723118579
0.9164996730158508,0.08293371877740052,0.000566608206748695
0.8153437419451396,0.1797090734715096,0.0049471845833507985
0.8539923429746392,0.1456425833159052,0.0003650737094555944
0.9277171468407364,0.07065478025377958,0.001628072905484065
0.8440978820958643,0.13818741064931486,0.017714707254820848
0.8419564199356311,0.1472699385923702,0.010773641471998741
0.6878781202218839,0.3105838695540646,0.0015380102240516392
0.8750602011396404,0.11751546043501097,0.007424338425348494
0.8589370990863826,0.13678604174602088,0.004276859167596494
0.8484309418231704,0.14595952640479834,0.005609531772031334
0.7609809343656363,0.23483885759856862,0.004180208035795126
0.9531819899037415,0.04032563399321375,0.006492376103044823
0.8545100149858843,0.14008997758087374,0.005400007433242048
0.925981156839805,0.06599442339665845,0.008024419763536536
0.8940799913528974,0.10402650012871874,0.0018935085183838182
0.9448968349756081,0.0516822921907837,0.003420872833608221
0.7488343882967426,0.2473931454163125,0.0037724662869449053
0.9065095072966862,0.09296526667797862,0.0005252260253351729
0.7888552614505375,0.21018499476035846,0.0009597437891040182
0.8411714646979265,0.15497109150354305,0.003857443798530625
0.9052025303854928,0.08418423993307796,0.010613229681429212
0.846070118059334,0.15180483203575174,0.002125049904914409
0.9132975140930418,0.07477936799784679,0.011923117909111294
0.8383544214949173,0.15702347250734203,0.004622105997740649
0.9033211291374208,0.0946059589512259,0.002072911911353467
0.8601468637088934,0.13517824837717995,0.004674887913926707
0.8352978808880992,0.15400945974275287,0.010692659369147872
0.9326426544227923,0.0652461751071255,0.0021111704700822066
0.9034910780725813,0.09469520647872515,0.0018137154486935682
0.8670130250963668,0.1320723761324613,0.000914598771172009
0.8923251325131479,0.099697241901636,0.00797762558521603
0.9494222909034714,0.049738298746845065,0.0008394103496836942
0.8198020467896792,0.17568745379150313,0.004510499418817692
0.9284044722344167,0.06569175909791423,0.005903768667669066
0.8622202325559706,0.1252010970615097,0.01257867038251979
0.778209679285678,0.21456546142552282,0.007224859288799225
0.918568853334798,0.08118364727250332,0.0002474993926986547
0.8273020742730226,0.1630011306563205,0.009696795070656912
0.8924446391014056,0.09984018024403042,0.00771518065456397
0.980443125646774,0.018406076176613207,0.0011507981766126656
0.8837082073608168,0.11563484748690704,0.0006569451522760551
0.9203327996417252,0.07392643479797315,0.005740765560301685
0.9580635125620972,0.04106466051459113,0.0008718269233117784
0.810365542372855,0.17857978693529486,0.011054670691850182
0.7537234417028115,0.24317659492628674,0.0030999633709018165
0.9185257587460575,0.07903337065861939,0.0024408705953230954
0.8522802232861139,0.1403646358588109,0.0073551408550752055
0.8316099362516692,0.16703208964169242,0.0013579741066382868
0.8465586010560696,0.1451359503087628,0.008305448635167478
0.903000920810938,0.09614269867187912,0.0008563805171830771
0.8589427572614124,0.14054135185998143,0.0005158908786061006
0.9432339468018501,0.04998863540933934,0.006777417788810653
0.9299782193514865,0.058539876843924935,0.011481903804588583
0.9003876588123643,0.09575572057920116,0.003856620608434596
0.8358465258746757,0.15468333343013263,0.009470140695191686
0.8225246223961581,0.17495736576643187,0.0025180118374100737
0.8958006961753074,0.09969270742835015,0.004506596396342447
0.9309454954348315,0.06684929893117672,0.002205205633991686
0.9277942912060653,0.06792283001099761,0.0042828787829371235
0.8546728365687143,0.14441732606345076,0.0009098373678349699
0.8737966177601663,0.12422751372379692,0.0019758685160367957
0.9611629435213315,0.033866240827198454,0.004970815651470025
0.9857027024905892,0.004385329485434822,0.009911968023976078
0.8203880851168892,0.17325741587856133,0.006354499004549546
0.9436342854339385,0.05545556127136303,0.0009101532946984519
0.8804894547264941,0.11881945874172786,0.0006910865317780055
0.933312786338315,0.06473432138141695,0.0019528922802681025
0.9811322523735101,0.017280956895182154,0.0015867907313077783
0.8139890960106531,0.1852108338411384,0.0008000701482086091
0.868853365065606,0.12849550191226114,0.0026511330221329586
0.7708585351774856,0.2224101619754404,0.006731302847074078
0.8262923371120249,0.17256053294498314,0.0011471299429919592
0.8179442572263116,0.17836485696192786,0.00369088581176063
0.9592109249084516,0.03239385446830885,0.00839522062323951
0.9736557836407254,0.02274533741486488,0.00359887894440972
0.8804033198489677,0.11772663754617993,0.001870042604852349
0.8779837107049991,0.1133228767345415,0.008693412560459248
0.9413175679268967,0.056228776475846565,0.0024536555972566607
0.8469600247905128,0.1406358345715045,0.012404140637982739
0.8886787116665924,0.11009303014582032,0.0012282581875873336
0.8508731007434591,0.14631835019325323,0.002808549063287511
0.8929348223226391,0.10266688109929259,0.004398296578068289
0.8428052396866387,0.1527457780362232,0.004448982277138109
0.8037998228375659,0.19135990421659796,0.004840272945836225
0.9454351459062846,0.052551662082831574,0.002013192010883815
0.937167193947621,0.0524918458830362,0.010340960169342764
0.9316954793266047,0.05874527406512272,0.009559246608272703
0.9196875435673862,0.07509667671779088,0.005215779714822858
0.8884246777649348,0.10776868941304385,0.003806632822021227
0.8402199298402332,0.15918685015585296,0.0005932200039139548
0.8164552537109631,0.1778885708348305,0.00565617545420637
0.7662389716374992,0.2235195990521442,0.010241429310356527
0.816137024725195,0.18092070859118609,0.002942266683618938
0.943447200817744,0.05288645857306816,0.0036663406091877954
0.9688088655951379,0.01837538289795481,0.012815751506907265
0.8622158920455522,0.13293670504222566,0.004847402912222172
0.8600698740081584,0.13792868091102045,0.002001445080821208
0.8231823571190425,0.17403311676850897,0.002784526112448411
0.9841272888761804,0.013388723587362825,0.0024839875364568668
0.8877372795145755,0.11027764507011287,0.001985075415311675
0.8508184670741191,0.14202842744249178,0.007153105483389064
0.8994442425895608,0.08883490208565319,0.011720855324786013
0.9066936286604057,0.07923955316942409,0.014066818170170197
0.8868948388984389,0.11198466959341068,0.0011204915081504652
0.9867231997891837,0.012668850291886087,0.0006079499189301678
0.8433671829663644,0.1516757414828471,0.004957075550788503
0.8985014599019159,0.09434621758000282,0.0071523225180812
0.9646441609151004,0.026443898842370292,0.008911940242529249
0.804264021056965,0.19395578244633566,0.001780196496699264
0.9377575943552753,0.06014785660431202,0.0020945490404127155
0.7902629641701001,0.20756193119896552,0.0021751046309343085
0.8451109549607534,0.14402325448084027,0.010865790558406313
0.9278202144459232,0.06660859800899406,0.0055711875450827715
0.8791559795833132,0.11588194150882038,0.004962078907866483
0.8112603956249763,0.18466766645013064,0.004071937924892938
0.7421363560903239,0.24598997939107478,0.01187366451860122
0.8458989412592364,0.14509734650628064,0.00900371223448291
0.7464625352457487,0.2520807236098429,0.0014567411444085256
0.8269395189862567,0.17156871589404954,0.0014917651196936397
0.817882022787367,0.17951542959638436,0.00260254761624858
0.8831268151252807,0.10108898478739284,0.015784200087326446
0.9295878141192465,0.06631669026313221,0.004095495617621406
